"","Label","sum_Area","condition","channel"
"35","CG42342_RNAi_61021_L4_S3R_C1.tif",82.315,"CG42342 RNAi","Glia"
"36","CG42342_RNAi_61021_L4_S3R_C3.tif",426.346,"CG42342 RNAi","HRP"
"37","CG42342_RNAi_61021_L4_S4L_C1.tif",77.063,"CG42342 RNAi","Glia"
"38","CG42342_RNAi_61021_L4_S4L_C3.tif",356.575,"CG42342 RNAi","HRP"
"39","CG42342_RNAi_61021_L4_S4R_C1.tif",129.714,"CG42342 RNAi","Glia"
"40","CG42342_RNAi_61021_L4_S4R_C3.tif",296.754,"CG42342 RNAi","HRP"
"41","CG42342_RNAi_61021_L4_S5L_C1.tif",38.747,"CG42342 RNAi","Glia"
"42","CG42342_RNAi_61021_L4_S5L_C3.tif",235.451,"CG42342 RNAi","HRP"
"43","CG42342_RNAi_61021_L4_S5R_C1.tif",96.22,"CG42342 RNAi","Glia"
"44","CG42342_RNAi_61021_L4_S5R_C3.tif",346.193,"CG42342 RNAi","HRP"
"45","CG42342_RNAi_61021_L5_S3L_C1.tif",75.457,"CG42342 RNAi","Glia"
"46","CG42342_RNAi_61021_L5_S3L_C3.tif",378.018,"CG42342 RNAi","HRP"
"47","CG42342_RNAi_61021_L5_S4L_C1.tif",71.625,"CG42342 RNAi","Glia"
"48","CG42342_RNAi_61021_L5_S4L_C3.tif",315.729,"CG42342 RNAi","HRP"
"49","CG42342_RNAi_61021_L5_S4R_C1.tif",109.754,"CG42342 RNAi","Glia"
"50","CG42342_RNAi_61021_L5_S4R_C3.tif",488.33,"CG42342 RNAi","HRP"
"51","CG42342_RNAi_61021_L6_S3L_C1.tif",128.972,"CG42342 RNAi","Glia"
"52","CG42342_RNAi_61021_L6_S3L_C3.tif",404.16,"CG42342 RNAi","HRP"
"53","CG42342_RNAi_61021_L6_S3R_C1.tif",105.737,"CG42342 RNAi","Glia"
"54","CG42342_RNAi_61021_L6_S3R_C3.tif",361.334,"CG42342 RNAi","HRP"
"55","CG42342_RNAi_61021_L6_S4L_C1.tif",18.663,"CG42342 RNAi","Glia"
"56","CG42342_RNAi_61021_L6_S4L_C3.tif",207.703,"CG42342 RNAi","HRP"
"57","CG42342_RNAi_61021_L6_S4R_C1.tif",13.287,"CG42342 RNAi","Glia"
"58","CG42342_RNAi_61021_L6_S4R_C3.tif",241.074,"CG42342 RNAi","HRP"
"59","CG42342_RNAi_61021_L6_S5L_C1.tif",75.703,"CG42342 RNAi","Glia"
"60","CG42342_RNAi_61021_L6_S5L_C3.tif",329.136,"CG42342 RNAi","HRP"
"61","CG42342_RNAi_61021_L6_S5R_C1.tif",38.5,"CG42342 RNAi","Glia"
"62","CG42342_RNAi_61021_L6_S5R_C3.tif",309.918,"CG42342 RNAi","HRP"
"63","CG42342_RNAi_71021_L1_S3R_C1.tif",101.678,"CG42342 RNAi","Glia"
"64","CG42342_RNAi_71021_L1_S3R_C3.tif",358.043,"CG42342 RNAi","HRP"
"65","CG42342_RNAi_71021_L1_S4R_C1.tif",76.765,"CG42342 RNAi","Glia"
"66","CG42342_RNAi_71021_L1_S4R_C3.tif",257.138,"CG42342 RNAi","HRP"
"67","CG42342_RNAi_71021_L1_S5R_C1.tif",75.316,"CG42342 RNAi","Glia"
"68","CG42342_RNAi_71021_L1_S5R_C3.tif",226.625,"CG42342 RNAi","HRP"
"69","CG42342_RNAi_71021_L2_S3L_C1.tif",133.349,"CG42342 RNAi","Glia"
"70","CG42342_RNAi_71021_L2_S3L_C3.tif",423.317,"CG42342 RNAi","HRP"
"71","CG42342_RNAi_71021_L2_S3R_C1.tif",140.302,"CG42342 RNAi","Glia"
"72","CG42342_RNAi_71021_L2_S3R_C3.tif",295.666,"CG42342 RNAi","HRP"
"73","CG42342_RNAi_71021_L2_S4R_C1.tif",102.064,"CG42342 RNAi","Glia"
"74","CG42342_RNAi_71021_L2_S4R_C3.tif",338.248,"CG42342 RNAi","HRP"
"75","CG42342_RNAi_71021_L2_S5R_C1.tif",8.594,"CG42342 RNAi","Glia"
"76","CG42342_RNAi_71021_L2_S5R_C3.tif",343.559,"CG42342 RNAi","HRP"
"77","CG42342_RNAi_71021_L3_S4L_C1.tif",106.988,"CG42342 RNAi","Glia"
"78","CG42342_RNAi_71021_L3_S4L_C3.tif",384.402,"CG42342 RNAi","HRP"
"79","CG42342_RNAi_71021_L3_S4R_C1.tif",65.37,"CG42342 RNAi","Glia"
"80","CG42342_RNAi_71021_L3_S4R_C3.tif",365.091,"CG42342 RNAi","HRP"
"81","CG42342_RNAi_71021_L4_S3R_C1.tif",195.727,"CG42342 RNAi","Glia"
"82","CG42342_RNAi_71021_L4_S3R_C3.tif",550.196,"CG42342 RNAi","HRP"
"83","CG42342_RNAi_71021_L4_S4L_C1.tif",149.571,"CG42342 RNAi","Glia"
"84","CG42342_RNAi_71021_L4_S4L_C3.tif",407.094,"CG42342 RNAi","HRP"
"85","CG42342_RNAi_71021_L4_S4R_C1.tif",42.68,"CG42342 RNAi","Glia"
"86","CG42342_RNAi_71021_L4_S4R_C3.tif",319.612,"CG42342 RNAi","HRP"
"87","CG42342_RNAi_71021_L4_S5R_C1.tif",49.921,"CG42342 RNAi","Glia"
"88","CG42342_RNAi_71021_L4_S5R_C3.tif",350.608,"CG42342 RNAi","HRP"
"89","CG42342_RNAi_71021_L5_S3L_C1.tif",63.034,"CG42342 RNAi","Glia"
"90","CG42342_RNAi_71021_L5_S3L_C3.tif",327.716,"CG42342 RNAi","HRP"
"91","CG42342_RNAi_71021_L5_S3R_C1.tif",42.888,"CG42342 RNAi","Glia"
"92","CG42342_RNAi_71021_L5_S3R_C3.tif",270.861,"CG42342 RNAi","HRP"
"93","CG42342_RNAi_71021_L5_S4L_C1.tif",30.466,"CG42342 RNAi","Glia"
"94","CG42342_RNAi_71021_L5_S4L_C3.tif",386.115,"CG42342 RNAi","HRP"
"95","CG42342_RNAi_71021_L5_S4R_C1.tif",61.118,"CG42342 RNAi","Glia"
"96","CG42342_RNAi_71021_L5_S4R_C3.tif",241.939,"CG42342 RNAi","HRP"
"97","CG42342_RNAi_71021_L5_S5L_C1.tif",13.719,"CG42342 RNAi","Glia"
"98","CG42342_RNAi_71021_L5_S5L_C3.tif",262.086,"CG42342 RNAi","HRP"
"99","CG42342_RNAi_71021_L5_S5R_C1.tif",44.742,"CG42342 RNAi","Glia"
"100","CG42342_RNAi_71021_L5_S5R_C3.tif",262.023,"CG42342 RNAi","HRP"
"101","CG42342_RNAi_81021_L1_S3L_C1.tif",121.309,"CG42342 RNAi","Glia"
"102","CG42342_RNAi_81021_L1_S3L_C3.tif",367.08,"CG42342 RNAi","HRP"
"103","CG42342_RNAi_81021_L1_S3R_C1.tif",111.113,"CG42342 RNAi","Glia"
"104","CG42342_RNAi_81021_L1_S3R_C3.tif",377.959,"CG42342 RNAi","HRP"
"105","CG42342_RNAi_81021_L1_S4L_C1.tif",89.978,"CG42342 RNAi","Glia"
"106","CG42342_RNAi_81021_L1_S4L_C3.tif",325.553,"CG42342 RNAi","HRP"
"107","CG42342_RNAi_81021_L1_S4R_C1.tif",59.944,"CG42342 RNAi","Glia"
"108","CG42342_RNAi_81021_L1_S4R_C3.tif",373.632,"CG42342 RNAi","HRP"
"109","CG42342_RNAi_81021_L1_S5R_C1.tif",18.972,"CG42342 RNAi","Glia"
"110","CG42342_RNAi_81021_L1_S5R_C3.tif",244.474,"CG42342 RNAi","HRP"
"111","CG42342_RNAi_81021_L2_S3L_C1.tif",77.371,"CG42342 RNAi","Glia"
"112","CG42342_RNAi_81021_L2_S3L_C3.tif",302.131,"CG42342 RNAi","HRP"
"113","CG42342_RNAi_81021_L2_S3R_C1.tif",62.108,"CG42342 RNAi","Glia"
"114","CG42342_RNAi_81021_L2_S3R_C3.tif",208.939,"CG42342 RNAi","HRP"
"115","CG42342_RNAi_81021_L2_S4R_C1.tif",109.383,"CG42342 RNAi","Glia"
"116","CG42342_RNAi_81021_L2_S4R_C3.tif",261.901,"CG42342 RNAi","HRP"
"117","CG42342_RNAi_81021_L2_S5L_C1.tif",47.275,"CG42342 RNAi","Glia"
"118","CG42342_RNAi_81021_L2_S5L_C3.tif",378.946,"CG42342 RNAi","HRP"
"119","CG42342_RNAi_81021_L3_S3L_C1.tif",191.574,"CG42342 RNAi","Glia"
"120","CG42342_RNAi_81021_L3_S3L_C3.tif",431.597,"CG42342 RNAi","HRP"
"121","CG42342_RNAi_81021_L3_S3R_C1.tif",31.888,"CG42342 RNAi","Glia"
"122","CG42342_RNAi_81021_L3_S3R_C3.tif",268.328,"CG42342 RNAi","HRP"
"123","CG42342_RNAi_81021_L3_S4L_C1.tif",107.529,"CG42342 RNAi","Glia"
"124","CG42342_RNAi_81021_L3_S4L_C3.tif",351.816,"CG42342 RNAi","HRP"
"125","CG42342_RNAi_81021_L3_S4R_C1.tif",47.646,"CG42342 RNAi","Glia"
"126","CG42342_RNAi_81021_L3_S4R_C3.tif",313.81,"CG42342 RNAi","HRP"
"127","CG42342_RNAi_81021_L3_S5L_C1.tif",47.214,"CG42342 RNAi","Glia"
"128","CG42342_RNAi_81021_L3_S5L_C3.tif",172.973,"CG42342 RNAi","HRP"
"129","CG42342_RNAi_81021_L3_S5R_C1.tif",54.506,"CG42342 RNAi","Glia"
"130","CG42342_RNAi_81021_L3_S5R_C3.tif",228.159,"CG42342 RNAi","HRP"
"131","CG42342_RNAi_81021_L4_S3L_C1.tif",177.114,"CG42342 RNAi","Glia"
"132","CG42342_RNAi_81021_L4_S3L_C3.tif",429.25,"CG42342 RNAi","HRP"
"133","CG42342_RNAi_81021_L4_S3R_C1.tif",216.603,"CG42342 RNAi","Glia"
"134","CG42342_RNAi_81021_L4_S3R_C3.tif",387.228,"CG42342 RNAi","HRP"
"135","CG42342_RNAi_81021_L4_S4L_C1.tif",46.41,"CG42342 RNAi","Glia"
"136","CG42342_RNAi_81021_L4_S4L_C3.tif",222.906,"CG42342 RNAi","HRP"
"137","CG42342_RNAi_81021_L4_S4R_C1.tif",19.343,"CG42342 RNAi","Glia"
"138","CG42342_RNAi_81021_L4_S4R_C3.tif",273.023,"CG42342 RNAi","HRP"
"139","CG42342_RNAi_81021_L4_S5L_C1.tif",73.293,"CG42342 RNAi","Glia"
"140","CG42342_RNAi_81021_L4_S5L_C3.tif",246.08,"CG42342 RNAi","HRP"
"141","CG42342_RNAi_81021_L4_S5R_C1.tif",38.315,"CG42342 RNAi","Glia"
"142","CG42342_RNAi_81021_L4_S5R_C3.tif",325.367,"CG42342 RNAi","HRP"
"143","Control_KStim_61021_L1_S3L_C1.tif",110.618,"Control","Glia"
"144","Control_KStim_61021_L1_S3L_C3.tif",553.587,"Control","HRP"
"145","Control_KStim_61021_L1_S4L_C1.tif",95.169,"Control","Glia"
"146","Control_KStim_61021_L1_S4L_C3.tif",439.631,"Control","HRP"
"147","Control_KStim_61021_L1_S4R_C1.tif",84.848,"Control","Glia"
"148","Control_KStim_61021_L1_S4R_C3.tif",386.238,"Control","HRP"
"149","Control_KStim_61021_L1_S5L_C1.tif",8.405,"Control","Glia"
"150","Control_KStim_61021_L1_S5L_C3.tif",313.131,"Control","HRP"
"151","Control_KStim_61021_L1_S5R_C1.tif",34.483,"Control","Glia"
"152","Control_KStim_61021_L1_S5R_C3.tif",366.525,"Control","HRP"
"153","Control_KStim_61021_L2_S3L_C1.tif",114.388,"Control","Glia"
"154","Control_KStim_61021_L2_S3L_C3.tif",450.321,"Control","HRP"
"155","Control_KStim_61021_L2_S3R_C1.tif",162.282,"Control","Glia"
"156","Control_KStim_61021_L2_S3R_C3.tif",472.757,"Control","HRP"
"157","Control_KStim_61021_L2_S4L_C1.tif",45.669,"Control","Glia"
"158","Control_KStim_61021_L2_S4L_C3.tif",323.822,"Control","HRP"
"159","Control_KStim_61021_L2_S4R_C1.tif",71.686,"Control","Glia"
"160","Control_KStim_61021_L2_S4R_C3.tif",406.075,"Control","HRP"
"161","Control_KStim_61021_L2_S5L_C1.tif",30.034,"Control","Glia"
"162","Control_KStim_61021_L2_S5L_C3.tif",143.619,"Control","HRP"
"163","Control_KStim_61021_L3_S3L_C1.tif",79.349,"Control","Glia"
"164","Control_KStim_61021_L3_S3L_C3.tif",458.048,"Control","HRP"
"165","Control_KStim_61021_L3_S3R_C1.tif",88.433,"Control","Glia"
"166","Control_KStim_61021_L3_S3R_C3.tif",451.806,"Control","HRP"
"167","Control_KStim_61021_L3_S4L_C1.tif",53.085,"Control","Glia"
"168","Control_KStim_61021_L3_S4L_C3.tif",263.569,"Control","HRP"
"169","Control_KStim_61021_L3_S4R_C1.tif",37.326,"Control","Glia"
"170","Control_KStim_61021_L3_S4R_C3.tif",352.62,"Control","HRP"
"171","Control_KStim_61021_L3_S5L_C1.tif",55.433,"Control","Glia"
"172","Control_KStim_61021_L3_S5L_C3.tif",383.828,"Control","HRP"
"173","Control_KStim_61021_L3_S5R_C1.tif",4.82,"Control","Glia"
"174","Control_KStim_61021_L3_S5R_C3.tif",136.759,"Control","HRP"
"175","Control_KStim_61021_L4_S3L_C1.tif",132.063,"Control","Glia"
"176","Control_KStim_61021_L4_S3L_C3.tif",502.728,"Control","HRP"
"177","Control_KStim_61021_L4_S3R_C1.tif",225.377,"Control","Glia"
"178","Control_KStim_61021_L4_S3R_C3.tif",509.958,"Control","HRP"
"179","Control_KStim_61021_L4_S4L_C1.tif",53.27,"Control","Glia"
"180","Control_KStim_61021_L4_S4L_C3.tif",316.468,"Control","HRP"
"181","Control_KStim_61021_L4_S4R_C1.tif",86.579,"Control","Glia"
"182","Control_KStim_61021_L4_S4R_C3.tif",472.693,"Control","HRP"
"183","Control_KStim_61021_L4_S5L_C1.tif",13.287,"Control","Glia"
"184","Control_KStim_61021_L4_S5L_C3.tif",246.945,"Control","HRP"
"185","Control_KStim_61021_L4_S5R_C1.tif",84.663,"Control","Glia"
"186","Control_KStim_61021_L4_S5R_C3.tif",359.912,"Control","HRP"
"187","Control_KStim_61021_L5_S3L_C1.tif",110.618,"Control","Glia"
"188","Control_KStim_61021_L5_S3L_C3.tif",421.896,"Control","HRP"
"189","Control_KStim_61021_L5_S3R_C1.tif",88.989,"Control","Glia"
"190","Control_KStim_61021_L5_S3R_C3.tif",488.143,"Control","HRP"
"191","Control_KStim_61021_L5_S4L_C1.tif",39.118,"Control","Glia"
"192","Control_KStim_61021_L5_S4L_C3.tif",214.193,"Control","HRP"
"193","Control_KStim_61021_L5_S4R_C1.tif",69.399,"Control","Glia"
"194","Control_KStim_61021_L5_S4R_C3.tif",240.827,"Control","HRP"
"195","Control_KStim_61021_L5_S5L_C1.tif",75.579,"Control","Glia"
"196","Control_KStim_61021_L5_S5L_C3.tif",272.591,"Control","HRP"
"197","Control_KStim_61021_L5_S5R_C1.tif",39.427,"Control","Glia"
"198","Control_KStim_61021_L5_S5R_C3.tif",193.057,"Control","HRP"
"199","Control_KStim_61021_L6_S3L_C1.tif",94.613,"Control","Glia"
"200","Control_KStim_61021_L6_S3L_C3.tif",375.176,"Control","HRP"
"201","Control_KStim_61021_L6_S3R_C1.tif",68.226,"Control","Glia"
"202","Control_KStim_61021_L6_S3R_C3.tif",353.671,"Control","HRP"
"203","Control_KStim_61021_L6_S4L_C1.tif",79.782,"Control","Glia"
"204","Control_KStim_61021_L6_S4L_C3.tif",397.485,"Control","HRP"
"205","Control_KStim_61021_L6_S4R_C1.tif",65.135,"Control","Glia"
"206","Control_KStim_61021_L6_S4R_C3.tif",380.862,"Control","HRP"
"207","Control_KStim_61021_L6_S5L_C1.tif",11.989,"Control","Glia"
"208","Control_KStim_61021_L6_S5L_C3.tif",258.563,"Control","HRP"
"209","Control_KStim_61021_L6_S5R_C1.tif",10.073,"Control","Glia"
"210","Control_KStim_61021_L6_S5R_C3.tif",244.226,"Control","HRP"
"211","Control_KStim_71021_L1_S3L_C1.tif",132.371,"Control","Glia"
"212","Control_KStim_71021_L1_S3L_C3.tif",626.695,"Control","HRP"
"213","Control_KStim_71021_L1_S3R_C1.tif",86.705,"Control","Glia"
"214","Control_KStim_71021_L1_S3R_C3.tif",352.681,"Control","HRP"
"215","Control_KStim_71021_L1_S4L_C1.tif",84.169,"Control","Glia"
"216","Control_KStim_71021_L1_S4L_C3.tif",307.199,"Control","HRP"
"217","Control_KStim_71021_L1_S4R_C1.tif",54.877,"Control","Glia"
"218","Control_KStim_71021_L1_S4R_C3.tif",365.845,"Control","HRP"
"219","Control_KStim_71021_L1_S5L_C1.tif",24.348,"Control","Glia"
"220","Control_KStim_71021_L1_S5L_C3.tif",276.918,"Control","HRP"
"221","Control_KStim_71021_L1_S5R_C1.tif",52.961,"Control","Glia"
"222","Control_KStim_71021_L1_S5R_C3.tif",223.834,"Control","HRP"
"223","Control_KStim_71021_L2_S3L_C1.tif",203.254,"Control","Glia"
"224","Control_KStim_71021_L2_S3L_C3.tif",437.84,"Control","HRP"
"225","Control_KStim_71021_L2_S3R_C1.tif",75.208,"Control","Glia"
"226","Control_KStim_71021_L2_S3R_C3.tif",398.289,"Control","HRP"
"227","Control_KStim_71021_L2_S4L_C1.tif",23.669,"Control","Glia"
"228","Control_KStim_71021_L2_S4L_C3.tif",247.873,"Control","HRP"
"229","Control_KStim_71021_L2_S4R_C1.tif",29.107,"Control","Glia"
"230","Control_KStim_71021_L2_S4R_C3.tif",372.395,"Control","HRP"
"231","Control_KStim_71021_L2_S5L_C1.tif",6.86,"Control","Glia"
"232","Control_KStim_71021_L2_S5L_C3.tif",151.961,"Control","HRP"
"233","Control_KStim_71021_L2_S5R_C1.tif",22.618,"Control","Glia"
"234","Control_KStim_71021_L2_S5R_C3.tif",270.491,"Control","HRP"
"235","Control_KStim_71021_L3_S3L_C1.tif",39.798,"Control","Glia"
"236","Control_KStim_71021_L3_S3L_C3.tif",263.075,"Control","HRP"
"237","Control_KStim_71021_L3_S3R_C1.tif",92.017,"Control","Glia"
"238","Control_KStim_71021_L3_S3R_C3.tif",350.459,"Control","HRP"
"239","Control_KStim_71021_L3_S4L_C1.tif",49.253,"Control","Glia"
"240","Control_KStim_71021_L3_S4L_C3.tif",324.996,"Control","HRP"
"241","Control_KStim_71021_L3_S4R_C1.tif",84.169,"Control","Glia"
"242","Control_KStim_71021_L3_S4R_C3.tif",369.615,"Control","HRP"
"243","Control_KStim_71021_L3_S5L_C1.tif",18.168,"Control","Glia"
"244","Control_KStim_71021_L3_S5L_C3.tif",228.961,"Control","HRP"
"245","Control_KStim_71021_L3_S5R_C1.tif",6.921,"Control","Glia"
"246","Control_KStim_71021_L3_S5R_C3.tif",160.058,"Control","HRP"
"247","Control_KStim_71021_L4_S3L_C1.tif",87.197,"Control","Glia"
"248","Control_KStim_71021_L4_S3L_C3.tif",357.873,"Control","HRP"
"249","Control_KStim_71021_L4_S3R_C1.tif",64.455,"Control","Glia"
"250","Control_KStim_71021_L4_S3R_C3.tif",299.783,"Control","HRP"
"251","Control_KStim_71021_L4_S4L_C1.tif",37.079,"Control","Glia"
"252","Control_KStim_71021_L4_S4L_C3.tif",304.479,"Control","HRP"
"253","Control_KStim_71021_L4_S4R_C1.tif",46.905,"Control","Glia"
"254","Control_KStim_71021_L4_S4R_C3.tif",280.688,"Control","HRP"
"255","Control_KStim_71021_L4_S5R_C1.tif",33.927,"Control","Glia"
"256","Control_KStim_71021_L4_S5R_C3.tif",329.876,"Control","HRP"
"257","Control_KStim_71021_L5_S3R_C1.tif",138.181,"Control","Glia"
"258","Control_KStim_71021_L5_S3R_C3.tif",343.783,"Control","HRP"
"259","Control_KStim_71021_L5_S4L_C1.tif",31.147,"Control","Glia"
"260","Control_KStim_71021_L5_S4L_C3.tif",261.221,"Control","HRP"
"261","Control_KStim_71021_L5_S4R_C1.tif",108.518,"Control","Glia"
"262","Control_KStim_71021_L5_S4R_C3.tif",367.575,"Control","HRP"
"263","Control_KStim_71021_L5_S5L_C1.tif",95.354,"Control","Glia"
"264","Control_KStim_71021_L5_S5L_C3.tif",338.963,"Control","HRP"
"265","Control_KStim_71021_L5_S5R_C1.tif",50.118,"Control","Glia"
"266","Control_KStim_71021_L5_S5R_C3.tif",270.119,"Control","HRP"
"267","Control_KStim_81021_L1_S3L_C1.tif",129.652,"Control","Glia"
"268","Control_KStim_81021_L1_S3L_C3.tif",458.974,"Control","HRP"
"269","Control_KStim_81021_L1_S3R_C1.tif",41.838,"Control","Glia"
"270","Control_KStim_81021_L1_S3R_C3.tif",376.228,"Control","HRP"
"271","Control_KStim_81021_L1_S4L_C1.tif",109.507,"Control","Glia"
"272","Control_KStim_81021_L1_S4L_C3.tif",275.558,"Control","HRP"
"273","Control_KStim_81021_L1_S4R_C1.tif",48.635,"Control","Glia"
"274","Control_KStim_81021_L1_S4R_C3.tif",339.766,"Control","HRP"
"275","Control_KStim_81021_L1_S5L_C1.tif",37.697,"Control","Glia"
"276","Control_KStim_81021_L1_S5L_C3.tif",246.389,"Control","HRP"
"277","Control_KStim_81021_L1_S5R_C1.tif",53.394,"Control","Glia"
"278","Control_KStim_81021_L1_S5R_C3.tif",365.968,"Control","HRP"
"279","Control_KStim_81021_L2_S3L_C1.tif",73.786,"Control","Glia"
"280","Control_KStim_81021_L2_S3L_C3.tif",372.273,"Control","HRP"
"281","Control_KStim_81021_L2_S3R_C1.tif",122.731,"Control","Glia"
"282","Control_KStim_81021_L2_S3R_C3.tif",484.497,"Control","HRP"
"283","Control_KStim_81021_L2_S4L_C1.tif",40.354,"Control","Glia"
"284","Control_KStim_81021_L2_S4L_C3.tif",259.243,"Control","HRP"
"285","Control_KStim_81021_L2_S4R_C1.tif",23.175,"Control","Glia"
"286","Control_KStim_81021_L2_S4R_C3.tif",337.478,"Control","HRP"
"287","Control_KStim_81021_L2_S5L_C1.tif",53.146,"Control","Glia"
"288","Control_KStim_81021_L2_S5L_C3.tif",299.659,"Control","HRP"
"289","Control_KStim_81021_L2_S5R_C1.tif",21.32,"Control","Glia"
"290","Control_KStim_81021_L2_S5R_C3.tif",255.473,"Control","HRP"
"291","Control_KStim_81021_L3_S3L_C1.tif",109.197,"Control","Glia"
"292","Control_KStim_81021_L3_S3L_C3.tif",353.795,"Control","HRP"
"293","Control_KStim_81021_L3_S3R_C1.tif",21.63,"Control","Glia"
"294","Control_KStim_81021_L3_S3R_C3.tif",357.873,"Control","HRP"
"295","Control_KStim_81021_L3_S4L_C1.tif",77.495,"Control","Glia"
"296","Control_KStim_81021_L3_S4L_C3.tif",383.518,"Control","HRP"
"297","Control_KStim_81021_L3_S4R_C1.tif",21.011,"Control","Glia"
"298","Control_KStim_81021_L3_S4R_C3.tif",223.524,"Control","HRP"
"299","Control_KStim_81021_L3_S5L_C1.tif",54.506,"Control","Glia"
"300","Control_KStim_81021_L3_S5L_C3.tif",303.244,"Control","HRP"
"301","Control_KStim_81021_L3_S5R_C1.tif",48.388,"Control","Glia"
"302","Control_KStim_81021_L3_S5R_C3.tif",301.018,"Control","HRP"
"303","Control_KStim_81021_L4_S3L_C1.tif",98.753,"Control","Glia"
"304","Control_KStim_81021_L4_S3L_C3.tif",475.536,"Control","HRP"
"305","Control_KStim_81021_L4_S3R_C1.tif",151.961,"Control","Glia"
"306","Control_KStim_81021_L4_S3R_C3.tif",528.745,"Control","HRP"
"307","Control_KStim_81021_L4_S4L_C1.tif",90.287,"Control","Glia"
"308","Control_KStim_81021_L4_S4L_C3.tif",385.373,"Control","HRP"
"309","Control_KStim_81021_L4_S4R_C1.tif",22.618,"Control","Glia"
"310","Control_KStim_81021_L4_S4R_C3.tif",229.519,"Control","HRP"
"311","Control_KStim_81021_L4_S5L_C1.tif",62.354,"Control","Glia"
"312","Control_KStim_81021_L4_S5L_C3.tif",475.351,"Control","HRP"
"313","Control_KStim_81021_L4_S5R_C1.tif",59.573,"Control","Glia"
"314","Control_KStim_81021_L4_S5R_C3.tif",358.058,"Control","HRP"
"315","Control_KStim_81021_L5_S3L_C1.tif",82.871,"Control","Glia"
"316","Control_KStim_81021_L5_S3L_C3.tif",429.806,"Control","HRP"
"317","Control_KStim_81021_L5_S3R_C1.tif",17.303,"Control","Glia"
"318","Control_KStim_81021_L5_S3R_C3.tif",123.966,"Control","HRP"
"319","Control_KStim_81021_L5_S4L_C1.tif",165.619,"Control","Glia"
"320","Control_KStim_81021_L5_S4L_C3.tif",307.014,"Control","HRP"
"321","Control_KStim_81021_L5_S4R_C1.tif",67.36,"Control","Glia"
