 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
122,MaxProject,0.008,255,255,255,2.155,510
123,MaxProject,0.004,255,255,255,1.077,255
124,MaxProject,0.004,255,255,255,1.077,255
125,MaxProject,0.004,255,255,255,1.077,255
126,MaxProject,0.004,255,255,255,1.077,255
127,MaxProject,0.013,255,255,255,3.232,765
128,MaxProject,0.034,255,255,255,8.619,2040
129,MaxProject,0.013,255,255,255,3.232,765
130,MaxProject,0.080,255,255,255,20.470,4845
131,MaxProject,0.127,255,255,255,32.321,7650
132,MaxProject,0.004,255,255,255,1.077,255
133,MaxProject,0.021,255,255,255,5.387,1275
134,MaxProject,0.017,255,255,255,4.310,1020
135,MaxProject,0.021,255,255,255,5.387,1275
136,MaxProject,0.004,255,255,255,1.077,255
137,MaxProject,0.004,255,255,255,1.077,255
138,MaxProject,0.004,255,255,255,1.077,255
139,MaxProject,0.004,255,255,255,1.077,255
140,MaxProject,0.004,255,255,255,1.077,255
141,MaxProject,0.013,255,255,255,3.232,765
142,MaxProject,0.008,255,255,255,2.155,510
